date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-03-22,8144005.30953,32812.0,929610000.0,11.88,19730300.0,31711.875,26.1394891028,
2016-03-23,6495245.54193,31562.0,887595000.0,11.33,19353200.0,31294.0625,32.6582983315,
2016-03-24,11870464.1369,36705.0,975295000.0,12.44,26081800.0,32071.09375,41.4097826339,
2016-03-25,6241282.38728,36665.0,883012000.0,11.26,13782000.0,31889.84375,40.3548918251,
2016-03-26,3591618.47451,36537.0,844742000.0,10.77,9425480.0,31928.4375,35.0564205112,
2016-03-27,12895208.4681,29895.0,862211000.0,10.99,16744800.0,31630.78125,19.2099077568,
2016-03-28,8274565.85335,33508.0,819007000.0,10.43,23188300.0,31313.4375,26.3821260856,
2016-03-29,15192583.0352,33803.0,923114000.0,11.75,17684200.0,31437.8125,23.9127898866,
2016-03-30,15858748.7919,36649.0,911902000.0,11.61,19351200.0,31700.46875,37.3774814231,
2016-03-31,10705688.8893,31397.0,936992000.0,11.92,14966700.0,31388.90625,25.0216632981,
2016-04-01,4362306.53853,33194.0,896537000.0,11.4,11373100.0,31884.6875,24.2374098938,
2016-04-02,4374118.65075,29155.0,914995000.0,11.63,8682620.0,31081.25,18.065663951,
2016-04-03,2538095.15394,29479.0,915175000.0,11.63,5580550.0,31729.6875,17.9368728686,
2016-04-04,5104529.65468,34797.0,914560000.0,11.62,9599070.0,31953.125,24.8694159203,
2016-04-05,7698526.70917,39041.0,883170000.0,11.21,20557300.0,31574.84375,28.6069272826,
2016-04-06,6153894.35731,31977.0,823420000.0,10.45,16997100.0,31262.65625,21.6791327625,
2016-04-07,7746868.60984,31756.0,843091000.0,10.7,13464500.0,31167.34375,21.4127194869,
2016-04-08,5543466.18236,33911.0,794705000.0,10.08,14660600.0,31914.375,25.167538266,
2016-04-09,12665352.9724,31859.0,764797000.0,9.69,16194800.0,30913.59375,19.9980599971,
2016-04-10,10802857.8276,32161.0,722133000.0,9.15,42613400.0,31774.21875,19.4470129477,
2016-04-11,5574518.6422,30227.0,706074000.0,8.94,15138100.0,30970.9375,18.6565029086,
2016-04-12,9421411.048,34592.0,682395000.0,8.64,23190100.0,31385.9375,22.906012148,
2016-04-13,8466729.51491,35988.0,587994000.0,7.44,31403300.0,31486.09375,32.96712421,
2016-04-14,7626684.27683,34716.0,638330000.0,8.08,13590700.0,31401.09375,31.7285716006,
2016-04-15,4965797.17728,34895.0,663169000.0,8.39,12179000.0,31733.4375,23.3788742306,
2016-04-16,3571858.659,30432.0,651554000.0,8.24,9888460.0,31531.25,17.2244827782,
2016-04-17,7109867.77473,40159.0,682467000.0,8.62,24619600.0,31499.375,30.2081937039,
2016-04-18,5957899.07769,33457.0,738916000.0,9.33,21084100.0,31863.28125,20.0991878237,
2016-04-19,3710246.06542,32577.0,718825000.0,9.08,12899100.0,31326.5625,19.10494585,
2016-04-20,5863270.96923,32843.0,688434000.0,8.69,15634700.0,31831.40625,23.8484106082,
2016-04-21,3999733.5658,36181.0,670104000.0,8.45,13355400.0,31373.90625,30.3808260505,
2016-04-22,6147374.37562,31586.0,646298000.0,8.15,13309300.0,31576.71875,20.5760795602,
2016-04-23,7899555.59552,31763.0,618147000.0,7.79,14565200.0,31693.59375,19.5139447522,
2016-04-24,3111077.22359,33970.0,658203000.0,8.29,10786400.0,31493.75,22.4860145178,
2016-04-25,5709828.10013,35325.0,635784000.0,8.01,18239900.0,32138.28125,23.8621661786,
2016-04-26,8761555.11393,32495.0,597819000.0,7.53,17667300.0,31287.8125,21.6593834799,
2016-04-27,5777260.5315,33772.0,587076000.0,7.39,19254500.0,31875.0,20.450152725,
2016-04-28,6025711.86581,34251.0,615316000.0,7.74,11576000.0,31682.5,22.6386238477,
2016-04-29,4384710.09234,37277.0,573124000.0,7.21,8762080.0,31683.59375,23.4352529152,
2016-04-30,20174849.6865,45676.0,592992000.0,7.45,36573300.0,31891.71875,32.1524560635,
2016-05-01,15499781.2619,38442.0,698377000.0,8.78,16713800.0,31009.0625,36.7006692374,
2016-05-02,17058092.7763,41654.0,708137000.0,8.89,41019200.0,31912.1875,27.4278673978,
2016-05-03,14343392.0519,37701.0,809644000.0,10.17,21463900.0,31794.375,26.8409902307,
2016-05-04,10316379.0596,37333.0,747638000.0,9.38,17622400.0,31458.75,27.3227470289,
2016-05-05,10384630.3723,38564.0,749038000.0,9.4,18296200.0,31776.25,31.1348114447,
2016-05-06,20087422.854,41105.0,782261000.0,9.81,21510600.0,31741.40625,35.1748890596,
2016-05-07,14177187.1197,35795.0,743166000.0,9.32,10806500.0,31573.125,24.2278234342,
2016-05-08,13341710.9914,39960.0,748030000.0,9.37,15031000.0,31849.21875,28.9009012759,
2016-05-09,19259678.7496,38421.0,758000000.0,9.49,13085300.0,31801.40625,26.3419338861,
2016-05-10,19192356.1174,40566.0,741417000.0,9.28,9321790.0,31700.9375,27.7014495532,
2016-05-11,28794883.3564,40649.0,753600000.0,9.43,15267500.0,31253.125,31.6268258168,
2016-05-12,32664390.0591,44830.0,798952000.0,10.0,24137700.0,32257.03125,39.262539722,
2016-05-13,81784685.8907,47587.0,804647000.0,10.06,31276900.0,32196.71875,43.1900099362,
2016-05-14,62166782.1778,45649.0,840395000.0,10.51,18808000.0,31667.8125,35.4513350692,
2016-05-15,15320022.3124,42986.0,819399000.0,10.24,9218400.0,31805.46875,31.3052073619,
2016-05-16,14878197.234,37150.0,798116000.0,9.97,29079900.0,31514.6875,27.5984398169,
2016-05-17,14809048.7035,40019.0,896505000.0,11.19,37198700.0,32192.1875,28.4667373773,
2016-05-18,22172358.9387,45760.0,975878000.0,12.18,65389900.0,32404.375,35.0700451096,
2016-05-19,36040562.4471,44361.0,1085570000.0,13.54,53757500.0,31903.59375,33.1446751217,
2016-05-20,33602814.4867,44957.0,1191080000.0,14.85,50544100.0,32089.6875,38.0279693732,
2016-05-21,13659739.8313,41727.0,1098220000.0,13.69,24648400.0,31835.78125,35.7999311369,
2016-05-22,9438789.69709,38433.0,1126810000.0,14.04,17938900.0,32260.0,28.8760891148,
2016-05-23,17881207.8308,43655.0,1146470000.0,14.28,23842800.0,32080.625,29.6344093351,
2016-05-24,23464157.5391,42785.0,1068670000.0,13.31,41560600.0,32003.28125,28.5958066832,
2016-05-25,21957301.3053,46282.0,1027940000.0,12.79,27444700.0,32357.03125,32.7334181652,
2016-05-26,16054008.1738,50948.0,1006080000.0,12.52,20764000.0,32044.375,35.5583958399,
2016-05-27,32401610.939,48529.0,996293000.0,12.39,57496400.0,32321.71875,37.9956614517,
2016-05-28,25072096.1181,68241.0,911724000.0,11.33,47274800.0,32318.59375,80.9727864538,
2016-05-29,12174437.101,45291.0,974784000.0,12.11,28598400.0,31969.21875,38.7887229112,
2016-05-30,12484729.1779,42691.0,992329000.0,12.33,14733800.0,32007.1875,31.8557468224,
2016-05-31,13010026.9998,44174.0,1026410000.0,12.74,42433400.0,31529.21875,31.1542376751,
2016-06-01,11117655.526,41938.0,1136900000.0,14.11,22471300.0,32147.96875,31.2007542113,
2016-06-02,6988740.87901,39467.0,1127830000.0,13.99,10477200.0,32182.1875,25.8601070977,
2016-06-03,8607840.17533,39713.0,1108220000.0,13.74,22981500.0,32272.1875,25.2400897144,
2016-06-04,6447793.65627,37751.0,1118460000.0,13.86,15792400.0,32141.5625,24.3835327478,
2016-06-05,6261589.74803,37754.0,1110690000.0,13.76,11088400.0,31583.125,23.8388060764,
2016-06-06,6723135.92176,38518.0,1130350000.0,14.0,8720400.0,32371.875,25.8661862688,
2016-06-07,13967639.3766,46008.0,1126330000.0,13.95,21421600.0,31945.9375,67.4821121368,
2016-06-08,31226829.0661,40289.0,1172230000.0,14.51,16941800.0,32302.96875,28.4308121929,
2016-06-09,6670070.20381,39565.0,1166450000.0,14.43,8256830.0,32225.9375,28.8947670119,
2016-06-10,12872878.8209,40048.0,1162500000.0,14.38,11312900.0,31164.21875,28.8965116069,
2016-06-11,7331480.36579,36776.0,1125180000.0,13.91,12176500.0,32371.71875,27.2246302396,
2016-06-12,15608527.5368,42385.0,1148070000.0,14.19,38210300.0,32220.625,29.1641009981,
2016-06-13,18625608.0609,45771.0,1276930000.0,15.77,38023400.0,32224.21875,36.9064528155,
2016-06-14,24910990.2182,49857.0,1426500000.0,17.61,64412200.0,32145.46875,38.4692114358,
2016-06-15,17362158.4656,43059.0,1531790000.0,18.91,19393400.0,31867.03125,30.4563759146,
2016-06-16,27213052.3212,42787.0,1488420000.0,18.36,38531000.0,31877.65625,40.8152922506,
2016-06-17,86871706.8412,63730.0,1674540000.0,20.65,199408000.0,33412.65625,229.306004249,
2016-06-18,79113407.8262,57751.0,1247530000.0,15.38,133937000.0,34390.9375,271.194911214,
2016-06-19,20269851.8055,50584.0,906292000.0,11.17,69783600.0,33195.46875,54.1274846775,
2016-06-20,32009615.7476,46698.0,993503000.0,12.24,58143600.0,31714.84375,51.7672177062,
2016-06-21,21124909.4962,47092.0,960014000.0,11.82,69245600.0,31988.4375,82.8444351301,
2016-06-22,27236334.6003,48353.0,1072510000.0,13.2,96994100.0,32670.625,51.4450641653,
2016-06-23,23490805.4035,41237.0,1074240000.0,13.22,30806400.0,31848.125,31.9782696885,
2016-06-24,15367720.4705,45105.0,1112590000.0,13.68,33332900.0,32171.875,39.4267481733,
2016-06-25,17981538.1059,36529.0,1163530000.0,14.3,15383100.0,31685.9375,28.3016482214,
2016-06-26,8879312.03385,41513.0,1160590000.0,14.26,14747600.0,32314.6875,27.4679857904,
2016-06-27,9013527.23351,39529.0,1124170000.0,13.81,10994700.0,32094.84375,27.658056518,
2016-06-28,21720485.6258,42923.0,1134340000.0,13.93,43436600.0,32161.40625,32.1001779297,
2016-06-29,15430631.7123,49707.0,991926000.0,12.17,26982800.0,31870.0,56.8564521144,
2016-06-30,10947244.5223,63819.0,1027260000.0,12.6,15801300.0,31982.96875,87.8874111626,
2016-07-01,10696549.2315,39552.0,1014220000.0,12.44,17236500.0,32621.40625,45.4540962086,
2016-07-02,5656333.34994,39186.0,996510000.0,12.22,8987070.0,31916.5625,24.3756055503,
2016-07-03,6230248.18525,39621.0,989132000.0,12.12,10588700.0,32039.6875,30.7268765864,
2016-07-04,13692861.9589,39825.0,954849000.0,11.7,12943500.0,32137.1875,26.7728809561,
2016-07-05,41255884.6751,38506.0,935730000.0,11.46,45526900.0,31581.5625,30.1588816601,
2016-07-06,11233399.3311,37712.0,864063000.0,10.58,18137300.0,32354.84375,29.6920773155,
2016-07-07,10391924.6599,40329.0,861144000.0,10.54,15407200.0,31895.9375,26.6133004483,
2016-07-08,6983290.70339,42210.0,827090000.0,10.12,20039800.0,31949.53125,39.3474835453,
2016-07-09,6762488.68443,39896.0,933946000.0,11.42,17254800.0,32798.125,49.1146846651,
2016-07-10,7280454.95737,39242.0,896899000.0,10.96,5479240.0,31965.46875,27.646053878,
2016-07-11,8823086.6885,38430.0,895670000.0,10.94,13098000.0,31985.3125,28.5486932576,
2016-07-12,9048467.20081,39597.0,855555000.0,10.45,11127700.0,31757.34375,32.6386390419,
2016-07-13,9904930.47019,35569.0,860770000.0,10.51,6715660.0,32157.96875,24.749750158,
2016-07-14,9857487.9319,42593.0,868509000.0,10.6,23621900.0,31815.15625,32.4096418807,
2016-07-15,44925963.7223,40991.0,942817000.0,11.5,26838900.0,31884.6875,29.146970369,
2016-07-16,9320870.59082,37999.0,977658000.0,11.92,10445700.0,32166.09375,23.880860192,
2016-07-17,8881489.73622,33849.0,953762000.0,11.62,17921600.0,31781.71875,19.6470124335,
2016-07-18,31952619.3412,39107.0,917151000.0,11.17,15931900.0,32498.125,25.6532652757,
2016-07-19,107762534.353,44086.0,907135000.0,11.05,21730000.0,31773.90625,29.2178985719,
2016-07-20,162825323.261,49675.0,952143000.0,11.59,60226100.0,31911.09375,75.5856876749,
2016-07-21,21921878.0378,44687.0,1024000000.0,12.46,24636900.0,32787.5,34.2105207171,
2016-07-22,38482684.0117,48288.0,1040640000.0,12.66,74779500.0,31690.625,37.4178476059,
2016-07-23,38582313.1142,44923.0,1206190000.0,14.67,32489700.0,32391.25,33.0563051968,
2016-07-24,183314006.204,58122.0,1176250000.0,14.3,77750800.0,31480.0,37.34635349,
2016-07-25,125016413.714,54691.0,1048920000.0,12.74,36673800.0,31991.5625,39.4303377071,
2016-07-26,287407809.723,61701.0,1137660000.0,13.82,94428800.0,30770.0,45.4888850849,
2016-07-27,150289144.224,51992.0,992645000.0,12.05,58278800.0,32945.3125,38.2401256064,
2016-07-28,99187877.8701,48344.0,1069560000.0,12.98,24603900.0,32354.21875,63.9512623846,
2016-07-29,68574948.7651,46930.0,1058220000.0,12.84,14082300.0,31939.375,45.6820482747,
2016-07-30,48195345.1862,41925.0,1055410000.0,12.8,9047810.0,31641.71875,29.9904692087,
2016-07-31,45082665.9161,48662.0,1026310000.0,12.44,25441400.0,32219.53125,30.3715109,
2016-08-01,64720923.4284,45919.0,981735000.0,11.89,23999500.0,31594.375,30.4418022721,
2016-08-02,111269769.149,48872.0,903978000.0,10.95,88803300.0,31355.15625,33.9640038066,
2016-08-03,77771645.1622,49346.0,733204000.0,8.88,53979400.0,31703.90625,33.0260360954,
2016-08-04,37980242.887,46559.0,851992000.0,10.31,38151400.0,32856.5625,32.4119004697,
2016-08-05,46228154.4212,43089.0,910856000.0,11.02,15487900.0,32232.03125,29.404612597,
2016-08-06,19791860.7877,41377.0,902752000.0,10.92,16712600.0,31586.09375,26.0545090408,
2016-08-07,22798647.8853,42880.0,898340000.0,10.86,16551000.0,32294.84375,27.6960324326,
2016-08-08,23211893.927,42789.0,903184000.0,10.91,14956700.0,32175.9375,53.896575426,
2016-08-09,35712870.1067,46695.0,933431000.0,11.27,36656600.0,32666.40625,31.4768203967,
2016-08-10,58978899.1744,45893.0,1012910000.0,12.23,28096300.0,32162.96875,33.4222422815,
2016-08-11,47262829.5423,47851.0,1005720000.0,12.14,17505000.0,32196.09375,32.0867216427,
2016-08-12,26849256.3762,44066.0,968865000.0,11.69,13690100.0,32112.03125,30.1998667709,
2016-08-13,23503036.6389,40891.0,975999000.0,11.77,7539490.0,31998.90625,25.0778138471,
2016-08-14,18654435.7161,40545.0,960855000.0,11.58,8680160.0,31965.15625,24.1981188808,
2016-08-15,16046058.3643,42234.0,929558000.0,11.2,7500840.0,32332.65625,27.1551555564,
2016-08-16,10487367.2249,48880.0,932162000.0,11.23,7051510.0,32037.1875,31.1642849287,
2016-08-17,19649803.2859,44805.0,924591000.0,11.13,8833760.0,31994.53125,28.7017390128,
2016-08-18,12746921.5545,47731.0,892903000.0,10.75,6935800.0,32789.0625,36.0614908017,
2016-08-19,11026704.0671,42893.0,893156000.0,10.75,5390850.0,31841.40625,29.8323587496,
2016-08-20,16660412.0577,41253.0,893814000.0,10.75,7443540.0,32228.125,26.6076953257,
2016-08-21,39968156.509,42468.0,936015000.0,11.25,4355660.0,32699.84375,29.0174424724,
2016-08-22,25010022.9385,44161.0,930708000.0,11.19,6588920.0,32289.6875,29.9094560932,
2016-08-23,49946372.6823,48028.0,927065000.0,11.14,6489380.0,32187.03125,72.1185708616,
2016-08-24,11029422.4943,46724.0,918039000.0,11.02,4423420.0,32273.4375,30.0032587804,
2016-08-25,10198398.787,49762.0,918977000.0,11.03,8552380.0,32135.625,32.4829039281,
2016-08-26,22218435.3088,47246.0,946092000.0,11.35,5857850.0,31871.40625,31.5759359478,
2016-08-27,10881913.6159,47889.0,941585000.0,11.29,15108400.0,32306.40625,28.5799392376,
2016-08-28,9252287.09165,42580.0,929690000.0,11.15,5303040.0,32024.21875,25.7272567154,
2016-08-29,13020490.8077,45441.0,910698000.0,10.92,8130540.0,31930.15625,29.4068966774,
2016-08-30,9426117.35751,46872.0,917474000.0,10.99,7221260.0,31871.09375,32.2463765944,
2016-08-31,12280701.7585,45771.0,938406000.0,11.24,11073700.0,32138.28125,29.9976642563,
2016-09-01,23131550.4118,47430.0,974844000.0,11.67,24051500.0,31744.6875,31.7436559422,
2016-09-02,20991572.8644,55316.0,999757000.0,11.96,9368300.0,32384.0625,45.2298779712,
2016-09-03,15145481.7156,44765.0,1012580000.0,12.11,13358800.0,31495.9375,27.1807498054,
2016-09-04,17433395.0341,48066.0,982952000.0,11.75,7220550.0,31859.6875,49.336067762,
2016-09-05,9499487.65425,42454.0,977169000.0,11.68,5724100.0,32194.0625,28.6288674638,
2016-09-06,11344162.0935,48888.0,981303000.0,11.73,6346330.0,31681.40625,33.3802667258,
2016-09-07,10302109.7288,48547.0,979087000.0,11.69,6115050.0,32267.8125,34.199424352,
2016-09-08,17511514.5891,55832.0,967010000.0,11.55,11535000.0,31908.59375,41.2065397787,
2016-09-09,7932457.96084,53507.0,956210000.0,11.41,6109200.0,32216.875,41.8968790074,
2016-09-10,7800680.43587,42595.0,977515000.0,11.66,7220300.0,31830.625,27.4070633415,
2016-09-11,10321578.5765,43291.0,1023640000.0,12.21,8791180.0,32352.96875,28.5480457112,
2016-09-12,10819500.5265,44320.0,976645000.0,11.64,7478080.0,32237.03125,35.0299990119,
2016-09-13,11379522.2701,42499.0,997638000.0,11.89,11704300.0,31904.84375,30.3921718439,
2016-09-14,8961322.04949,53693.0,999352000.0,11.9,5694820.0,32528.75,36.2993589651,
2016-09-15,7364668.08458,52522.0,1002970000.0,11.94,7309090.0,32182.8125,36.226955151,
2016-09-16,27144651.8581,57334.0,1004740000.0,11.96,17421500.0,32239.0625,46.9320136472,
2016-09-17,10043370.5255,46836.0,1055440000.0,12.56,7446610.0,32155.0,35.2813181503,
2016-09-18,19874708.9086,37734.0,1066620000.0,12.69,22433300.0,29573.90625,29.6452623983,
2016-09-19,11469223.0333,40477.0,1045870000.0,12.44,13838800.0,34276.875,27.6173777105,
2016-09-20,48695726.9271,53967.0,1111810000.0,13.21,31929100.0,32492.5,32.8255675989,
2016-09-21,58371360.5821,44311.0,1214950000.0,14.43,28645000.0,32083.75,30.1721860638,
2016-09-22,25773645.0319,52594.0,1150650000.0,13.66,27382800.0,31605.625,63.1461319383,
2016-09-23,27032758.8921,35208.0,1112590000.0,13.21,9166430.0,34276.875,49.0309313726,
2016-09-24,17838758.8865,43295.0,1122670000.0,13.32,9824880.0,33324.21875,71.029474726,
2016-09-25,31967554.2324,38641.0,1083510000.0,12.85,5283440.0,34394.21875,67.1402010936,
2016-09-26,19116431.3964,43448.0,1110700000.0,13.17,7213070.0,32127.65625,115.639205561,
2016-09-27,14571186.3985,46771.0,1085330000.0,12.86,6831070.0,35287.5,98.5407520975,
2016-09-28,32698581.213,42726.0,1106330000.0,13.11,10239000.0,32403.4375,68.1326911274,
2016-09-29,28043862.4834,40002.0,1121060000.0,13.28,5990630.0,32313.4375,41.279258006,
2016-09-30,11941478.8244,35590.0,1104530000.0,13.08,5950840.0,31623.28125,40.2590267936,
2016-10-01,10871461.7383,53033.0,1115690000.0,13.2,6331160.0,34478.59375,91.389499898,
2016-10-02,23656361.4245,50920.0,1114200000.0,13.18,4079660.0,35749.53125,87.475216666,
2016-10-03,8057917.07576,47056.0,1116600000.0,13.2,7458320.0,33282.65625,65.9275326369,
2016-10-04,9444778.96583,34074.0,1137980000.0,13.45,8348280.0,32054.53125,85.3677929496,
2016-10-05,13817431.7782,40876.0,1124270000.0,13.28,9881370.0,33081.5625,64.1657444881,
2016-10-06,12139306.8973,35896.0,1102940000.0,13.03,12044800.0,32822.5,50.2581089005,
2016-10-07,12028798.9001,43522.0,1088570000.0,12.85,8933050.0,36571.25,53.5697702514,
2016-10-08,13323800.1281,37109.0,1073990000.0,12.67,11611200.0,36094.6875,56.3805619035,
2016-10-09,31603875.3298,43242.0,1035590000.0,12.22,7208480.0,33425.625,60.0235700606,
2016-10-10,31177064.6914,43727.0,1022860000.0,12.06,10809200.0,33130.9375,54.6366896803,
2016-10-11,27052724.8573,40560.0,997949000.0,11.76,11727700.0,32479.53125,39.1986546124,
2016-10-12,30964787.1257,29943.0,1000220000.0,11.78,9694640.0,33092.65625,44.1864631391,
2016-10-13,12152335.168,32213.0,1011190000.0,11.91,8665190.0,34826.25,112.658501136,
2016-10-14,31588920.2126,41958.0,1018390000.0,11.99,4333510.0,32913.75,75.246620265,
2016-10-15,13851206.6431,33652.0,1014280000.0,11.94,4991840.0,32207.1875,69.0827230001,
2016-10-16,19157480.298,34982.0,1018540000.0,11.98,3617280.0,32930.3125,66.9971004116,
2016-10-17,21942137.1677,38085.0,1016710000.0,11.96,5724440.0,32374.0625,71.5395033683,
2016-10-18,34360816.0249,51666.0,1020530000.0,12.0,18864200.0,33324.0625,96.8632747236,
2016-10-19,13359418.0347,38237.0,1071710000.0,12.59,10576200.0,33142.1875,92.7641216228,
2016-10-20,8755901.3862,43331.0,1025620000.0,12.05,8170760.0,34536.5625,54.9449656219,
2016-10-21,7522418.56861,57738.0,1033140000.0,12.13,5676920.0,32126.875,41.964566913,
2016-10-22,6112528.17106,37510.0,1037850000.0,12.18,7583820.0,31702.65625,27.6596726004,
2016-10-23,5250775.40722,35309.0,1033970000.0,12.13,5774660.0,31331.875,26.3630368418,
2016-10-24,7846055.88521,52440.0,1026400000.0,12.04,5739690.0,32061.875,48.590630046,
2016-10-25,13233405.7072,46551.0,1020850000.0,11.97,19316000.0,31664.53125,43.1961562985,
2016-10-26,10602825.5092,44792.0,971440000.0,11.38,10221800.0,31956.875,35.2891849827,
2016-10-27,10679657.2199,44162.0,984361000.0,11.53,13255400.0,31445.0,33.3442909451,
2016-10-28,17675451.2091,41381.0,979916000.0,11.47,13971500.0,31079.0625,35.8920813422,
2016-10-29,20739829.8306,39950.0,948271000.0,11.1,27070400.0,29625.78125,31.1224817689,
2016-10-30,25326469.7965,39262.0,891164000.0,10.43,16694900.0,31964.21875,30.5914776705,
2016-10-31,13956061.5769,44904.0,960008000.0,11.23,13393900.0,32021.25,33.4148255304,
2016-11-01,31686180.5316,48526.0,937123000.0,10.96,22901300.0,30498.4375,41.1926858898,
2016-11-02,46424096.0295,43439.0,921691000.0,10.77,11691700.0,31142.03125,29.1975357372,
